Date,Price,size,collab,retail price
2021-05-10 19:11:02+00:00,1777,9.0,1,175
2021-05-15 12:53:06+00:00,1663,10.5,1,175
2021-05-15 13:36:00+00:00,1632,11.0,1,175
2021-05-19 16:28:42+00:00,1707,8.5,1,175
2021-05-20 08:35:24+00:00,1662,8.0,1,175
2021-05-20 13:42:24+00:00,1661,9.5,1,175
2021-05-21 08:24:30+00:00,1681,10.0,1,175
2021-05-22 03:55:12+00:00,1600,10.5,1,175
2021-05-23 09:35:01+00:00,1683,9.0,1,175
2021-05-24 18:16:12+00:00,1651,11.0,1,175
2021-05-28 18:57:18+00:00,1615,10.5,1,175
2021-06-01 02:37:52+00:00,1608,8.0,1,175
